"StateName";"group";"ISOweek";"observed";"expected";"expected_L";"expected_U";"population"
"EuroMOMO, Pooled";"65P";"2021-W45";69186.2316;60918.84589;59628.4139255244;62218.4546912628;76100070.3720502
"EuroMOMO, Pooled";"65P";"2021-W46";70520.7601;61596.07427;60284.0827786789;62917.447875916;76120223.2285662
"EuroMOMO, Pooled";"65P";"2021-W47";73074.4697;62250.40909;60915.4274009018;63595.0029525115;76140376.0850822
"EuroMOMO, Pooled";"65P";"2021-W48";76705.1188;62871.4793;61512.7402983679;64240.0778289794;76160528.9415982
"EuroMOMO, Pooled";"65P";"2021-W49";76499.5868;63449.18531;62066.6783865355;64841.8073879245;76180681.7981142
"EuroMOMO, Pooled";"65P";"2021-W50";74277.362;63973.8975;62568.42268673;65389.7412418135;76200834.6546301
"EuroMOMO, Pooled";"65P";"2021-W51";74685.1339;64436.70375;63009.8623781816;65874.1555836958;76220987.5111461
"EuroMOMO, Pooled";"65P";"2021-W52";74855.41826;64829.60681;63383.7020449632;66286.342007909;76241152.7615551
"EuroMOMO, Pooled";"65to74";"2020-W01";12045;11550.79824;11253.4998335505;11850.6695357305;38385920.5947864
"EuroMOMO, Pooled";"65to74";"2020-W02";12264;11574.16799;11274.3428136051;11876.6048405499;38400292.1832423
"EuroMOMO, Pooled";"65to74";"2020-W03";12026;11589.29132;11287.6550096007;11893.5676131185;38414959.1810792
"EuroMOMO, Pooled";"65to74";"2020-W04";12194;11595.93794;11293.2759060876;11901.256484991;38429626.1789162
"EuroMOMO, Pooled";"65to74";"2020-W05";12252;11594.02582;11291.1641894225;11899.5479248263;38444293.1767532
"EuroMOMO, Pooled";"65to74";"2020-W06";11929;11583.61699;11281.3800508232;11888.5057928412;38458960.1745902
"EuroMOMO, Pooled";"65to74";"2020-W07";11863;11564.91579;11264.1035431307;11868.3591337924;38473627.1724271
"EuroMOMO, Pooled";"65to74";"2020-W08";11597;11538.26625;11239.6119368371;11839.5199236362;38488294.1702641
"EuroMOMO, Pooled";"65to74";"2020-W09";11636;11504.14833;11208.3012363732;11802.5535668003;38502961.1681011
"EuroMOMO, Pooled";"65to74";"2020-W10";11761;11463.1577;11170.6516205642;11758.1732417698;38517628.1659381
"EuroMOMO, Pooled";"65to74";"2020-W11";12253;11415.99925;11127.2215242004;11707.2327919465;38532295.163775
"EuroMOMO, Pooled";"65to74";"2020-W12";13451;11363.4706;11078.667264834;11650.6734700844;38546962.161612
"EuroMOMO, Pooled";"65to74";"2020-W13";15174;11306.44504;11025.704056128;11589.5291680314;38561629.159449
"EuroMOMO, Pooled";"65to74";"2020-W14";16187;11245.85279;10969.1077476967;11524.8868437531;38576296.157286
"EuroMOMO, Pooled";"65to74";"2020-W15";15519;11182.66538;10909.7062558881;11457.8637461593;38590963.1551229
"EuroMOMO, Pooled";"65to74";"2020-W16";13906;11117.87652;10848.3668448166;11389.5817948414;38605630.1529599
"EuroMOMO, Pooled";"65to74";"2020-W17";12882;11052.4803;10785.9827029362;11321.1373016911;38620297.1507969
"EuroMOMO, Pooled";"65to74";"2020-W18";11916;10987.46752;10723.4730901132;11253.5934556437;38634964.1486339
"EuroMOMO, Pooled";"65to74";"2020-W19";11543;10923.79864;10661.7633119038;11187.9461668538;38649631.1464709
"EuroMOMO, Pooled";"65to74";"2020-W20";11088;10862.39766;10601.7686668485;11125.1280565693;38664298.1443078
"EuroMOMO, Pooled";"65to74";"2020-W21";10874;10804.13622;10544.3883638604;11065.9825842234;38678965.1421448
"EuroMOMO, Pooled";"65to74";"2020-W22";10719;10749.82458;10490.4884696735;11011.2631789959;38693632.1399818
"EuroMOMO, Pooled";"65to74";"2020-W23";10714;10700.21074;10440.8863024019;10961.6473044626;38708299.1378188
"EuroMOMO, Pooled";"65to74";"2020-W24";10453;10655.962659;10396.3434667602;10917.7076655316;38722966.1356557
"EuroMOMO, Pooled";"65to74";"2020-W25";10521;10617.667668;10357.5283460417;10879.9491284977;38737633.1334927
"EuroMOMO, Pooled";"65to74";"2020-W26";11107;10585.833632;10325.0543759184;10848.7721510867;38752300.1313297
"EuroMOMO, Pooled";"65to74";"2020-W27";10642;10560.874948;10299.4176974498;10824.5079241515;38766967.1291667
"EuroMOMO, Pooled";"65to74";"2020-W28";10269;10543.124139;10281.0316265971;10807.4067195994;38781634.1270036
"EuroMOMO, Pooled";"65to74";"2020-W29";10506;10532.818873;10270.1874554299;10797.6515825163;38796301.1248406
"EuroMOMO, Pooled";"65to74";"2020-W30";10638;10530.106394;10267.0823693547;10795.3388985589;38810968.1226776
"EuroMOMO, Pooled";"65to74";"2020-W31";10796;10535.039888;10271.7986682337;10800.4922073376;38825635.1205146
"EuroMOMO, Pooled";"65to74";"2020-W32";10871;10547.586949;10284.3120165492;10813.070896499;38840302.1183515
"EuroMOMO, Pooled";"65to74";"2020-W33";11541;10567.614933;10304.4632833557;10832.9693024281;38854969.1161885
"EuroMOMO, Pooled";"65to74";"2020-W34";10734;10594.907944;10332.0114211514;10859.9971883495;38869636.1140255
"EuroMOMO, Pooled";"65to74";"2020-W35";10610;10629.157399;10366.5964921492;10893.8983021697;38884303.1118625
"EuroMOMO, Pooled";"65to74";"2020-W36";10767;10669.9629;10407.7454496249;10934.3462383874;38898970.1096995
"EuroMOMO, Pooled";"65to74";"2020-W37";11023;10716.84571;10454.9030440589;10980.9401740994;38913637.1075364
"EuroMOMO, Pooled";"65to74";"2020-W38";11043;10769.23435;10507.3975772655;11033.2106283294;38928304.1053734
"EuroMOMO, Pooled";"65to74";"2020-W39";11302;10826.48339;10564.5059384548;11090.5912373071;38942971.1032104
"EuroMOMO, Pooled";"65to74";"2020-W40";11512;10887.86771;10625.3960719257;11152.4656666742;38957638.1010474
"EuroMOMO, Pooled";"65to74";"2020-W41";11463;10952.59906;10689.2045690323;11218.1221506042;38972305.0988843
"EuroMOMO, Pooled";"65to74";"2020-W42";11761;11019.82113;10755.0082807567;11286.7724272778;38986972.0967213
"EuroMOMO, Pooled";"65to74";"2020-W43";12540;11088.63005;10821.8634422343;11357.5533301701;39001639.0945583
"EuroMOMO, Pooled";"65to74";"2020-W44";13160;11158.07654;10888.8087038669;11429.528060061;39016306.0923953
"EuroMOMO, Pooled";"65to74";"2020-W45";13461;11227.18565;10954.890861264;11501.6998399449;39030973.0902322
"EuroMOMO, Pooled";"65to74";"2020-W46";13757;11294.96185;11019.1692978428;11573.0176527748;39045640.0880692
"EuroMOMO, Pooled";"65to74";"2020-W47";13687;11360.41521;11080.740608962;11642.4039740475;39060307.0859062
"EuroMOMO, Pooled";"65to74";"2020-W48";13935;11422.56925;11138.7470263246;11708.7620012453;39074974.0837432
"EuroMOMO, Pooled";"65to74";"2020-W49";14317;11480.47855;11192.3720967695;11771.0155203509;39089641.0815801
"EuroMOMO, Pooled";"65to74";"2020-W50";14053;11533.2537;11240.8846259637;11828.1145067051;39104308.0794171
"EuroMOMO, Pooled";"65to74";"2020-W51";14179;11580.07266;11283.6145948837;11879.0825025936;39118975.0772541
"EuroMOMO, Pooled";"65to74";"2020-W52";14258;11620.19646;11319.9787497092;11923.0222539932;39133642.0750911
"EuroMOMO, Pooled";"65to74";"2020-W53";14285;11652.99484;11349.4901684591;11959.1577051223;39147986.7404139
"EuroMOMO, Pooled";"65to74";"2021-W01";14381;11677.9451;11371.7512981383;11986.8387891812;39158463.4155662
"EuroMOMO, Pooled";"65to74";"2021-W02";15099;11694.66096;11386.4791172671;12005.5740774134;39167865.6490046
"EuroMOMO, Pooled";"65to74";"2021-W03";15191;11702.88544;11393.4905721271;12015.0312711664;39177267.8824429
"EuroMOMO, Pooled";"65to74";"2021-W04";14801;11702.51275;11392.7237325422;12015.0598646577;39186670.1158813
"EuroMOMO, Pooled";"65to74";"2021-W05";14091;11693.57584;11384.2218054339;12005.6823178125;39196072.3493196
"EuroMOMO, Pooled";"65to74";"2021-W06";13449;11676.2567;11368.1432360032;11987.1045632509;39205474.582758
"EuroMOMO, Pooled";"65to74";"2021-W07";13357;11650.87964;11344.7569574019;11959.7072754884;39214876.8161963
"EuroMOMO, Pooled";"65to74";"2021-W08";12513;11617.90199;11314.4358854951;11924.0337083562;39224279.0496347
"EuroMOMO, Pooled";"65to74";"2021-W09";12460;11577.90274;11277.6452359376;11880.7786363612;39233681.2830731
"EuroMOMO, Pooled";"65to74";"2021-W10";12755;11531.57067;11234.9419361657;11830.7649725938;39243083.5165114
"EuroMOMO, Pooled";"65to74";"2021-W11";12714.778;11479.69552;11186.9687580915;11774.9318965853;39252485.7499498
"EuroMOMO, Pooled";"65to74";"2021-W12";12778.699;11423.14245;11134.436395821;11714.3015480568;39261887.9833881
"EuroMOMO, Pooled";"65to74";"2021-W13";12753.055;11362.83509;11078.1148520768;11649.9535921103;39271290.2168265
"EuroMOMO, Pooled";"65to74";"2021-W14";12928.4873;11299.74561;11018.8272260707;11583.0115155943;39280692.4502648
"EuroMOMO, Pooled";"65to74";"2021-W15";12731.0387;11234.86992;10957.4447379242;11514.5976935436;39290094.6837032
"EuroMOMO, Pooled";"65to74";"2021-W16";12780.63491;11169.21138;10894.8636295142;11445.8240573516;39299496.9171415
"EuroMOMO, Pooled";"65to74";"2021-W17";12433.7272;11103.76552;10832.0030107431;11377.7635034574;39308899.1505799
"EuroMOMO, Pooled";"65to74";"2021-W18";12649.6487;11039.50397;10769.7921302378;11311.4304588102;39318301.3840183
"EuroMOMO, Pooled";"65to74";"2021-W19";11906.48979;10977.36436;10709.1521326019;11247.7790764957;39327703.6174566
"EuroMOMO, Pooled";"65to74";"2021-W20";11789.3411;10918.23108;10650.9944593406;11187.666070316;39337105.850895
"EuroMOMO, Pooled";"65to74";"2021-W21";11206.3291;10862.934512;10596.1898452584;11131.8806708062;39346508.0843333
"EuroMOMO, Pooled";"65to74";"2021-W22";11381.1819;10812.235492;10545.5762676355;11081.1051953639;39355910.3177717
"EuroMOMO, Pooled";"65to74";"2021-W23";11342.4619;10766.820354;10499.9164257716;11035.9482571807;39365312.55121
"EuroMOMO, Pooled";"65to74";"2021-W24";11354.2895;10727.295176;10459.9097647208;10996.9209213142;39374714.7846484
"EuroMOMO, Pooled";"65to74";"2021-W25";11003.61348;10694.183185;10426.1719120221;10964.4523656785;39384117.0180868
"EuroMOMO, Pooled";"65to74";"2021-W26";11164.541;10667.921496;10399.2318758966;10938.8861517064;39393519.2515251
"EuroMOMO, Pooled";"65to74";"2021-W27";11175.90312;10648.857567;10379.4994706569;10920.5062105779;39402921.4849635
"EuroMOMO, Pooled";"65to74";"2021-W28";11373.8852;10637.244556;10367.308232704;10909.4838470334;39412323.7184018
"EuroMOMO, Pooled";"65to74";"2021-W29";11519.7162;10633.247689;10362.864309384;10905.9425799888;39421725.9518402
"EuroMOMO, Pooled";"65to74";"2021-W30";11332.17938;10636.938306;10366.266344348;10909.9259265786;39431128.1852785
"EuroMOMO, Pooled";"65to74";"2021-W31";11410.85111;10648.296169;10377.5120492306;10921.3953820421;39440530.4187169
"EuroMOMO, Pooled";"65to74";"2021-W32";11612.2978;10667.20877;10396.4663932188;10940.2613844187;39449932.6521553
"EuroMOMO, Pooled";"65to74";"2021-W33";11513.3215;10693.468199;10422.8987298453;10966.3392284032;39459334.8855936
"EuroMOMO, Pooled";"65to74";"2021-W34";11490.78053;10726.784825;10456.4695845233;10999.3900877154;39468737.119032
"EuroMOMO, Pooled";"65to74";"2021-W35";11664.00802;10766.769995;10496.7295056848;11039.0872739554;39478139.3524703
"EuroMOMO, Pooled";"65to74";"2021-W36";12093.55374;10812.953222;10543.1150090371;11085.0550080456;39487541.5859087
"EuroMOMO, Pooled";"65to74";"2021-W37";11586.30809;10864.77773;10594.9989600301;11136.8081879264;39496943.819347
"EuroMOMO, Pooled";"65to74";"2021-W38";11548.42635;10921.60654;10651.6387204138;11193.817386167;39506346.0527854
"EuroMOMO, Pooled";"65to74";"2021-W39";11837.86532;10982.72354;10712.1311687876;11255.5567264667;39515748.2862237
"EuroMOMO, Pooled";"65to74";"2021-W40";11851.17744;11047.34702;10775.9298195398;11321.0054764558;39525150.5196621
"EuroMOMO, Pooled";"65to74";"2021-W41";12279.96558;11114.62631;10841.7927441832;11389.7108593079;39534552.7531005
"EuroMOMO, Pooled";"65to74";"2021-W42";12202.13676;11183.66048;10908.8849878327;11460.7050367908;39543954.9865388
"EuroMOMO, Pooled";"65to74";"2021-W43";12675.80789;11253.50281;10976.2438204014;11533.057781668;39553357.2199772
"EuroMOMO, Pooled";"65to74";"2021-W44";12737.03679;11323.17315;11042.9054190509;11605.7726196469;39562759.4534155
"EuroMOMO, Pooled";"65to74";"2021-W45";13070.43734;11391.67924;11107.9280745428;11677.8062204799;39572161.6868539
"EuroMOMO, Pooled";"65to74";"2021-W46";13313.44148;11458.01981;11170.3885728631;11748.0783075662;39581563.9202922
"EuroMOMO, Pooled";"65to74";"2021-W47";14063.53734;11521.20928;11229.4142104994;11815.4888827131;39590966.1537306
"EuroMOMO, Pooled";"65to74";"2021-W48";14686.04749;11580.29168;11284.1802453868;11878.9488537414;39600368.387169
"EuroMOMO, Pooled";"65to74";"2021-W49";14418.25195;11634.3637;11333.9311914876;11937.404833593;39609770.6206073
"EuroMOMO, Pooled";"65to74";"2021-W50";14088.09681;11682.58293;11377.6000958253;11990.2431705485;39619172.8540457
"EuroMOMO, Pooled";"65to74";"2021-W51";14203.86891;11724.19655;11415.725942569;12035.3966204634;39628575.087484
"EuroMOMO, Pooled";"65to74";"2021-W52";14044.83183;11758.54428;11446.6550077569;12073.2159021741;39637942.254392
"EuroMOMO, Pooled";"75to84";"2020-W01";21352;21031.96353;20505.7687676994;21562.5837133419;25292386.7430384
"EuroMOMO, Pooled";"75to84";"2020-W02";22232;21106.83453;20575.5670652297;21642.5973824719;25293059.5420947
"EuroMOMO, Pooled";"75to84";"2020-W03";21758;21156.99612;20622.081903361;21696.4570207201;25293467.6701776
"EuroMOMO, Pooled";"75to84";"2020-W04";21576;21181.549;20644.5608305037;21723.1139742184;25293875.7982605
"EuroMOMO, Pooled";"75to84";"2020-W05";22180;21180.06794;20642.648629193;21722.0717629521;25294283.9263434
"EuroMOMO, Pooled";"75to84";"2020-W06";21209;21152.58965;20616.3971334696;21693.351661315;25294692.0544262
"EuroMOMO, Pooled";"75to84";"2020-W07";21712;21099.63083;20566.2653824489;21637.5289539315;25295100.1825091
"EuroMOMO, Pooled";"75to84";"2020-W08";20905;21022.16802;20493.1088215495;21555.7032620786;25295508.310592
"EuroMOMO, Pooled";"75to84";"2020-W09";21335;20921.60593;20398.1582769518;21449.4560182191;25295916.4386749
"EuroMOMO, Pooled";"75to84";"2020-W10";21325;20799.74834;20283.3060728381;21320.5008207487;25296324.5667577
"EuroMOMO, Pooled";"75to84";"2020-W11";21835;20658.7444;20149.3995193376;21172.3102045069;25296732.6948406
"EuroMOMO, Pooled";"75to84";"2020-W12";24323;20501.03999;19999.644967725;21006.5563895577;25297140.8229235
"EuroMOMO, Pooled";"75to84";"2020-W13";28690;20329.31445;19836.0601703823;20826.5907895562;25297548.9510064
"EuroMOMO, Pooled";"75to84";"2020-W14";31524;20146.41721;19661.198479699;20635.5631167949;25297957.0790893
"EuroMOMO, Pooled";"75to84";"2020-W15";30794;19955.31342;19477.7529259809;20436.7143339336;25298365.2071721
"EuroMOMO, Pooled";"75to84";"2020-W16";27257;19759.01744;19288.5033846512;20233.2963027069;25298773.335255
"EuroMOMO, Pooled";"75to84";"2020-W17";24140;19560.5373;19096.2748144394;20028.5023086359;25299181.4633379
"EuroMOMO, Pooled";"75to84";"2020-W18";22045;19362.82963;18903.8900596355;19825.4242118041;25299589.5914208
"EuroMOMO, Pooled";"75to84";"2020-W19";20774;19168.74569;18714.1571409453;19626.9566003546;25299997.7195036
"EuroMOMO, Pooled";"75to84";"2020-W20";19548;18980.9985;18529.7625607047;19435.838942;25300405.8475865
"EuroMOMO, Pooled";"75to84";"2020-W21";19191;18802.13329;18353.3088296795;19254.5578740863;25300813.9756694
"EuroMOMO, Pooled";"75to84";"2020-W22";18403;18634.49422;18187.2313035331;19085.3645760335;25301222.1037523
"EuroMOMO, Pooled";"75to84";"2020-W23";18530;18480.22033;18033.7939365774;18930.2708755141;25301630.2318352
"EuroMOMO, Pooled";"75to84";"2020-W24";18260;18341.21472;17895.0445413378;18791.0325375455;25302038.359918
"EuroMOMO, Pooled";"75to84";"2020-W25";18026;18219.15378;17772.8103602949;18669.1723444306;25302446.4880009
"EuroMOMO, Pooled";"75to84";"2020-W26";18545;18115.46663;17668.6653407831;18565.9718953188;25302854.6160838
"EuroMOMO, Pooled";"75to84";"2020-W27";17965;18031.34637;17583.9404160434;18482.4838478124;25303262.7441667
"EuroMOMO, Pooled";"75to84";"2020-W28";17972;17967.74418;17519.712178867;18419.5315580582;25303670.8722495
"EuroMOMO, Pooled";"75to84";"2020-W29";18377;17925.37064;17476.7536648858;18377.7618231719;25304079.0003324
"EuroMOMO, Pooled";"75to84";"2020-W30";18322;17904.69717;17455.6322598494;18357.5482650569;25304487.1284153
"EuroMOMO, Pooled";"75to84";"2020-W31";19075;17905.96261;17456.6278746257;18359.0878308683;25304895.2564982
"EuroMOMO, Pooled";"75to84";"2020-W32";18884;17929.16323;17479.726206355;18382.3875233556;25305303.3845811
"EuroMOMO, Pooled";"75to84";"2020-W33";20516;17974.06595;17524.6808242156;18427.2279273914;25305711.5126639
"EuroMOMO, Pooled";"75to84";"2020-W34";18580;18040.19606;17590.9631673107;18493.1892820942;25306119.6407468
"EuroMOMO, Pooled";"75to84";"2020-W35";18337;18126.84034;17677.7785040875;18579.6415181808;25306527.7688297
"EuroMOMO, Pooled";"75to84";"2020-W36";18424;18233.05093;17784.0764204361;18685.7413649966;25306935.8969126
"EuroMOMO, Pooled";"75to84";"2020-W37";19082;18357.6333;17908.4955448919;18810.4642479923;25307344.0249954
"EuroMOMO, Pooled";"75to84";"2020-W38";19463;18499.15716;18049.583578281;18952.4025920293;25307752.1530783
"EuroMOMO, Pooled";"75to84";"2020-W39";19281;18655.94458;18205.3886752636;19110.1572160184;25308160.2811612
"EuroMOMO, Pooled";"75to84";"2020-W40";19862;18826.09189;18373.8905027797;19281.9433133814;25308568.4092441
"EuroMOMO, Pooled";"75to84";"2020-W41";20007;19007.46299;18552.840831535;19465.7390390916;25308976.537327
"EuroMOMO, Pooled";"75to84";"2020-W42";20647;19197.70753;18739.7585475883;19659.3272547244;25309384.6654098
"EuroMOMO, Pooled";"75to84";"2020-W43";22151;19394.28026;18932.0290031617;19860.2336211952;25309792.7934927
"EuroMOMO, Pooled";"75to84";"2020-W44";23690;19594.46423;19126.9159270282;20065.761310499;25310200.9215756
"EuroMOMO, Pooled";"75to84";"2020-W45";24763;19795.40442;19321.5970353786;20273.0226410089;25310609.0496585
"EuroMOMO, Pooled";"75to84";"2020-W46";25461;19994.14018;19513.2046208769;20478.9632321185;25311017.1777414
"EuroMOMO, Pooled";"75to84";"2020-W47";25332;20187.65753;19698.8850297994;20680.4069743279;25311425.3058242
"EuroMOMO, Pooled";"75to84";"2020-W48";25367;20372.93671;19875.8283913449;20874.1216303049;25311833.4339071
"EuroMOMO, Pooled";"75to84";"2020-W49";25860;20547.00759;20041.3209589467;21056.8772936752;25312241.56199
"EuroMOMO, Pooled";"75to84";"2020-W50";26544;20707.01176;20192.7919794653;21225.5238795285;25312649.6900729
"EuroMOMO, Pooled";"75to84";"2020-W51";26688;20850.25864;20327.8537719279;21377.0634781982;25313057.8181557
"EuroMOMO, Pooled";"75to84";"2020-W52";26587;20974.3038;20444.3653196222;21508.7436154669;25313465.9462386
"EuroMOMO, Pooled";"75to84";"2020-W53";27284;21076.98589;20540.450992489;21618.1126994424;25314190.0246393
"EuroMOMO, Pooled";"75to84";"2021-W01";27773;21156.49884;20614.5583396911;21703.1068926476;25318705.5068539
"EuroMOMO, Pooled";"75to84";"2021-W02";28578;21211.42899;20665.4821087737;21762.1006206774;25324274.1567945
"EuroMOMO, Pooled";"75to84";"2021-W03";29241;21240.79583;20692.395313456;21793.9571987463;25329842.8067352
"EuroMOMO, Pooled";"75to84";"2021-W04";27500;21244.08584;20694.8764469351;21798.0694559156;25335411.4566758
"EuroMOMO, Pooled";"75to84";"2021-W05";25792;21221.25512;20672.9022722237;21774.3724104166;25340980.1066164
"EuroMOMO, Pooled";"75to84";"2021-W06";24461;21172.73246;20626.8569620488;21723.3401754126;25346548.7565571
"EuroMOMO, Pooled";"75to84";"2021-W07";23438;21099.41935;20557.5311489079;21645.9869337705;25352117.4064977
"EuroMOMO, Pooled";"75to84";"2021-W08";22013;21002.6535;20466.0884555791;21543.8273697272;25357686.0564384
"EuroMOMO, Pooled";"75to84";"2021-W09";21430;20884.17343;20354.0473572008;21418.8236476507;25363254.706379
"EuroMOMO, Pooled";"75to84";"2021-W10";21240;20746.07841;20223.2400899957;21273.3463581717;25368823.3563196
"EuroMOMO, Pooled";"75to84";"2021-W11";21318.5631;20590.77309;20075.7796132351;21110.0963983538;25374392.0062603
"EuroMOMO, Pooled";"75to84";"2021-W12";21161.4631;20420.90722;19914.0138632299;20932.0298958089;25379960.6562009
"EuroMOMO, Pooled";"75to84";"2021-W13";21808.3068;20239.31762;19740.4829028424;20742.2847508109;25385529.3061416
"EuroMOMO, Pooled";"75to84";"2021-W14";21276.0297;20048.95936;19557.864006431;20544.0977125383;25391097.9560822
"EuroMOMO, Pooled";"75to84";"2021-W15";21002.6273;19852.85219;19368.9357085602;20340.7329487868;25396666.6060228
"EuroMOMO, Pooled";"75to84";"2021-W16";20969.122;19654.02362;19176.5345548774;20135.4112933796;25402235.2559635
"EuroMOMO, Pooled";"75to84";"2021-W17";20684.0433;19455.44606;18983.4964229872;19931.2431993659;25407803.9059041
"EuroMOMO, Pooled";"75to84";"2021-W18";20404.4946;19260.00221;18792.619423084;19731.1967012604;25413372.5558448
"EuroMOMO, Pooled";"75to84";"2021-W19";19637.167;19070.44627;18606.6500709467;19538.0332744299;25418941.2057854
"EuroMOMO, Pooled";"75to84";"2021-W20";19078.0556;18889.35778;18428.2000814745;19354.2993252628;25424509.855726
"EuroMOMO, Pooled";"75to84";"2021-W21";18615.6068;18719.1297;18259.7469845544;19182.3014997856;25430078.5056667
"EuroMOMO, Pooled";"75to84";"2021-W22";18762.092;18561.94097;18103.582284335;19024.1040082423;25435647.1556073
"EuroMOMO, Pooled";"75to84";"2021-W23";18539.6103;18419.74888;17961.8003163978;18881.5245261706;25441215.8055479
"EuroMOMO, Pooled";"75to84";"2021-W24";18965.3309;18294.26996;17836.2670808664;18756.1273134055;25446784.4554886
"EuroMOMO, Pooled";"75to84";"2021-W25";18424.6405;18186.9864;17728.6097695868;18649.2467952033;25452353.1054292
"EuroMOMO, Pooled";"75to84";"2021-W26";18571.5501;18099.13715;17640.2014571247;18561.9851885138;25457921.7553699
"EuroMOMO, Pooled";"75to84";"2021-W27";18444.0285;18031.71666;17572.1523690263;18495.2188637923;25463490.4053105
"EuroMOMO, Pooled";"75to84";"2021-W28";18771.8018;17985.48261;17525.3189519694;18449.6047420374;25469059.0552511
"EuroMOMO, Pooled";"75to84";"2021-W29";19551.977;17960.95258;17500.2874631417;18425.5903062006;25474627.7051918
"EuroMOMO, Pooled";"75to84";"2021-W30";19428.7101;17958.40498;17497.3794207136;18423.4099643336;25480196.3551324
"EuroMOMO, Pooled";"75to84";"2021-W31";19402.5053;17977.88168;17516.6449217844;18443.0971731589;25485765.0050731
"EuroMOMO, Pooled";"75to84";"2021-W32";19549.4011;18019.18769;17557.87567181;18484.4705440941;25491333.6550137
"EuroMOMO, Pooled";"75to84";"2021-W33";19544.435;18081.89162;17620.5946328736;18547.1452942751;25496902.3049543
"EuroMOMO, Pooled";"75to84";"2021-W34";19364.0279;18165.3249;17704.0579456424;18630.529696061;25502470.954895
"EuroMOMO, Pooled";"75to84";"2021-W35";19574.0519;18268.57558;17807.2543851072;18733.8130938636;25508039.6048356
"EuroMOMO, Pooled";"75to84";"2021-W36";20557.3437;18390.49081;17928.7528307733;18856.1259863275;25513608.2547762
"EuroMOMO, Pooled";"75to84";"2021-W37";19720.7786;18529.67685;18067.3667709829;18995.8642345322;25519176.9047169
"EuroMOMO, Pooled";"75to84";"2021-W38";19522.4018;18684.49885;18221.07388807;19151.787363975;25524745.5546575
"EuroMOMO, Pooled";"75to84";"2021-W39";19968.0046;18853.08505;18387.9984953533;19322.0279394801;25530314.2045982
"EuroMOMO, Pooled";"75to84";"2021-W40";19925.5361;19033.33134;18565.6041157229;19504.9217540414;25535882.8545388
"EuroMOMO, Pooled";"75to84";"2021-W41";20438.23176;19222.91811;18751.6944549853;19698.0241755239;25541451.5044794
"EuroMOMO, Pooled";"75to84";"2021-W42";21105.1557;19419.32746;18944.0769586464;19898.4870145575;25547020.1544201
"EuroMOMO, Pooled";"75to84";"2021-W43";22093.8083;19619.86172;19139.3074318298;20104.3719742431;25552588.8043607
"EuroMOMO, Pooled";"75to84";"2021-W44";22006.3513;19821.67615;19334.8326033055;20312.5386419964;25558157.4543014
"EuroMOMO, Pooled";"75to84";"2021-W45";22849.2731;20021.81776;19527.8107960891;20519.9216005646;25563726.104242
"EuroMOMO, Pooled";"75to84";"2021-W46";23512.0226;20217.26432;19715.3643169337;20723.3524972807;25569294.7541826
"EuroMOMO, Pooled";"75to84";"2021-W47";24401.0469;20404.98859;19894.6706336432;20919.5968233781;25574863.4041233
"EuroMOMO, Pooled";"75to84";"2021-W48";25317.8413;20581.99214;20062.9771269307;21105.4070564866;25580432.0540639
"EuroMOMO, Pooled";"75to84";"2021-W49";25039.012;20745.38126;20217.6733153849;21277.6022447579;25586000.7040046
"EuroMOMO, Pooled";"75to84";"2021-W50";24430.54815;20892.42605;20356.329383947;21433.147949371;25591569.3539452
"EuroMOMO, Pooled";"75to84";"2021-W51";24482.62972;21020.61768;20476.738444567;21569.2287271581;25597138.0038858
"EuroMOMO, Pooled";"75to84";"2021-W52";24677.87992;21127.73508;20576.9687058257;21683.3295816586;25602763.9354299
"EuroMOMO, Pooled";"85P";"2020-W01";32810;31098.02007;30291.3367670312;31911.7397841323;10464009.3326015
"EuroMOMO, Pooled";"85P";"2020-W02";34162;31286.40261;30470.5667252029;32109.392479304;10469148.9538616
"EuroMOMO, Pooled";"85P";"2020-W03";33330;31424.44116;30601.8894696908;32254.2334001638;10474283.2997404
"EuroMOMO, Pooled";"85P";"2020-W04";32555;31509.62506;30683.0606869188;32343.4811739761;10479417.6456193
"EuroMOMO, Pooled";"85P";"2020-W05";33436;31540.45686;30712.7213136453;32375.4977059969;10484551.9914982
"EuroMOMO, Pooled";"85P";"2020-W06";32276;31516.51445;30690.4983894791;32349.810931172;10489686.3373771
"EuroMOMO, Pooled";"85P";"2020-W07";32260;31438.46098;30616.9536575437;32267.1871465111;10494820.6832559
"EuroMOMO, Pooled";"85P";"2020-W08";30689;31308.01456;30493.5968456994;32129.5563337183;10499955.0291348
"EuroMOMO, Pooled";"85P";"2020-W09";31376;31127.89887;30322.8524978648;31939.9462137967;10505089.3750137
"EuroMOMO, Pooled";"85P";"2020-W10";31627;30901.74888;30107.8698223821;31702.485447884;10510223.7208925
"EuroMOMO, Pooled";"85P";"2020-W11";32239;30634.00721;29852.8380369345;31421.8736717681;10515358.0667714
"EuroMOMO, Pooled";"85P";"2020-W12";35014;30329.78327;29562.1578552225;31103.940197366;10520492.4126503
"EuroMOMO, Pooled";"85P";"2020-W13";40720;29994.71462;29241.0105083052;30754.7854342383;10525626.7585291
"EuroMOMO, Pooled";"85P";"2020-W14";47943;29634.82108;28894.918528152;30380.9334730547;10530761.104408
"EuroMOMO, Pooled";"85P";"2020-W15";47611;29256.34221;28529.6558444469;29989.095780877;10535895.4502869
